: mse-abbreviations
lc;liquid crystal;sem;scanning electron microscopy
PPS;polyphenylene sulfide;PMP;poly(4-methyl-1-pentene)
polyphenylene sulfide;PPS;polymethylsilane;PMS
PPS;polyphenylene sulfide;PMS;polymethylsilane
polyphenylene sulfide;PPS;polychlorotrifluoroethylene;PCTFE
PPS;polyphenylene sulfide;PCTFE;polychlorotrifluoroethylene
polyphenylene sulfide;PPS;polyethylene oxide;PEO
PPS;polyphenylene sulfide;PEO;polyethylene oxide
polyphenylene sulfide;PPS;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PPS;polyphenylene sulfide;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polyphenylene sulfide;PPS;poly(ether sulfone);PES
PPS;polyphenylene sulfide;PES;poly(ether sulfone)
polyphenylene sulfide;PPS;poly(vinyl butyral);PVB
PPS;polyphenylene sulfide;PVB;poly(vinyl butyral)
polyphenylene sulfide;PPS;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PPS;polyphenylene sulfide;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(phenylene sulfide);PPS;polyethylene naphthalate;PEN
PPS;poly(phenylene sulfide);PEN;polyethylene naphthalate
poly(phenylene sulfide);PPS;poly(ethylene naphthalate);PEN
PPS;poly(phenylene sulfide);PEN;poly(ethylene naphthalate)
poly(phenylene sulfide);PPS;polynorbornene;PNB
PPS;poly(phenylene sulfide);PNB;polynorbornene
poly(phenylene sulfide);PPS;poly(trimethylene terephthalate);PTT
PPS;poly(phenylene sulfide);PTT;poly(trimethylene terephthalate)
poly(phenylene sulfide);PPS;poly(lactic acid);PLA
PPS;poly(phenylene sulfide);PLA;poly(lactic acid)
poly(phenylene sulfide);PPS;polyamide 6;PA6
PPS;poly(phenylene sulfide);PA6;polyamide 6
poly(phenylene sulfide);PPS;bisphenol A;BPA
PPS;poly(phenylene sulfide);BPA;bisphenol A
poly(phenylene sulfide);PPS;poly(ether imide);PEI
PPS;poly(phenylene sulfide);PEI;poly(ether imide)
poly(phenylene sulfide);PPS;poly(ethyleneimine);PEI
PPS;poly(phenylene sulfide);PEI;poly(ethyleneimine)
poly(phenylene sulfide);PPS;poly(4-methyl-1-pentene);PMP
PPS;poly(phenylene sulfide);PMP;poly(4-methyl-1-pentene)
poly(phenylene sulfide);PPS;polymethylsilane;PMS
PPS;poly(phenylene sulfide);PMS;polymethylsilane
poly(phenylene sulfide);PPS;polychlorotrifluoroethylene;PCTFE
PPS;poly(phenylene sulfide);PCTFE;polychlorotrifluoroethylene
poly(phenylene sulfide);PPS;polyethylene oxide;PEO
PPS;poly(phenylene sulfide);PEO;polyethylene oxide
poly(phenylene sulfide);PPS;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PPS;poly(phenylene sulfide);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(phenylene sulfide);PPS;poly(ether sulfone);PES
PPS;poly(phenylene sulfide);PES;poly(ether sulfone)
poly(phenylene sulfide);PPS;poly(vinyl butyral);PVB
PPS;poly(phenylene sulfide);PVB;poly(vinyl butyral)
poly(phenylene sulfide);PPS;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PPS;poly(phenylene sulfide);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polyethylene naphthalate;PEN;poly(ethylene naphthalate);PEN
PEN;polyethylene naphthalate;PEN;poly(ethylene naphthalate)
polyethylene naphthalate;PEN;polynorbornene;PNB
PEN;polyethylene naphthalate;PNB;polynorbornene
polyethylene naphthalate;PEN;poly(trimethylene terephthalate);PTT
PEN;polyethylene naphthalate;PTT;poly(trimethylene terephthalate)
polyethylene naphthalate;PEN;poly(lactic acid);PLA
PEN;polyethylene naphthalate;PLA;poly(lactic acid)
polyethylene naphthalate;PEN;polyamide 6;PA6
PEN;polyethylene naphthalate;PA6;polyamide 6
polyethylene naphthalate;PEN;bisphenol A;BPA
PEN;polyethylene naphthalate;BPA;bisphenol A
polyethylene naphthalate;PEN;poly(ether imide);PEI
PEN;polyethylene naphthalate;PEI;poly(ether imide)
polyethylene naphthalate;PEN;poly(ethyleneimine);PEI
PEN;polyethylene naphthalate;PEI;poly(ethyleneimine)
polyethylene naphthalate;PEN;poly(4-methyl-1-pentene);PMP
PEN;polyethylene naphthalate;PMP;poly(4-methyl-1-pentene)
polyethylene naphthalate;PEN;polymethylsilane;PMS
PEN;polyethylene naphthalate;PMS;polymethylsilane
polyethylene naphthalate;PEN;polychlorotrifluoroethylene;PCTFE
PEN;polyethylene naphthalate;PCTFE;polychlorotrifluoroethylene
polyethylene naphthalate;PEN;polyethylene oxide;PEO
PEN;polyethylene naphthalate;PEO;polyethylene oxide
polyethylene naphthalate;PEN;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PEN;polyethylene naphthalate;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polyethylene naphthalate;PEN;poly(ether sulfone);PES
PEN;polyethylene naphthalate;PES;poly(ether sulfone)
polyethylene naphthalate;PEN;poly(vinyl butyral);PVB
PEN;polyethylene naphthalate;PVB;poly(vinyl butyral)
polyethylene naphthalate;PEN;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PEN;polyethylene naphthalate;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(ethylene naphthalate);PEN;polynorbornene;PNB
PEN;poly(ethylene naphthalate);PNB;polynorbornene
poly(ethylene naphthalate);PEN;poly(trimethylene terephthalate);PTT
PEN;poly(ethylene naphthalate);PTT;poly(trimethylene terephthalate)
poly(ethylene naphthalate);PEN;poly(lactic acid);PLA
PEN;poly(ethylene naphthalate);PLA;poly(lactic acid)
poly(ethylene naphthalate);PEN;polyamide 6;PA6
PEN;poly(ethylene naphthalate);PA6;polyamide 6
poly(ethylene naphthalate);PEN;bisphenol A;BPA
PEN;poly(ethylene naphthalate);BPA;bisphenol A
poly(ethylene naphthalate);PEN;poly(ether imide);PEI
PEN;poly(ethylene naphthalate);PEI;poly(ether imide)
poly(ethylene naphthalate);PEN;poly(ethyleneimine);PEI
PEN;poly(ethylene naphthalate);PEI;poly(ethyleneimine)
poly(ethylene naphthalate);PEN;poly(4-methyl-1-pentene);PMP
PEN;poly(ethylene naphthalate);PMP;poly(4-methyl-1-pentene)
poly(ethylene naphthalate);PEN;polymethylsilane;PMS
PEN;poly(ethylene naphthalate);PMS;polymethylsilane
poly(ethylene naphthalate);PEN;polychlorotrifluoroethylene;PCTFE
PEN;poly(ethylene naphthalate);PCTFE;polychlorotrifluoroethylene
poly(ethylene naphthalate);PEN;polyethylene oxide;PEO
PEN;poly(ethylene naphthalate);PEO;polyethylene oxide
poly(ethylene naphthalate);PEN;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PEN;poly(ethylene naphthalate);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(ethylene naphthalate);PEN;poly(ether sulfone);PES
PEN;poly(ethylene naphthalate);PES;poly(ether sulfone)
poly(ethylene naphthalate);PEN;poly(vinyl butyral);PVB
PEN;poly(ethylene naphthalate);PVB;poly(vinyl butyral)
poly(ethylene naphthalate);PEN;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PEN;poly(ethylene naphthalate);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polynorbornene;PNB;poly(trimethylene terephthalate);PTT
PNB;polynorbornene;PTT;poly(trimethylene terephthalate)
polynorbornene;PNB;poly(lactic acid);PLA
PNB;polynorbornene;PLA;poly(lactic acid)
polynorbornene;PNB;polyamide 6;PA6
PNB;polynorbornene;PA6;polyamide 6
polynorbornene;PNB;bisphenol A;BPA
PNB;polynorbornene;BPA;bisphenol A
polynorbornene;PNB;poly(ether imide);PEI
PNB;polynorbornene;PEI;poly(ether imide)
polynorbornene;PNB;poly(ethyleneimine);PEI
PNB;polynorbornene;PEI;poly(ethyleneimine)
polynorbornene;PNB;poly(4-methyl-1-pentene);PMP
PNB;polynorbornene;PMP;poly(4-methyl-1-pentene)
polynorbornene;PNB;polymethylsilane;PMS
PNB;polynorbornene;PMS;polymethylsilane
polynorbornene;PNB;polychlorotrifluoroethylene;PCTFE
PNB;polynorbornene;PCTFE;polychlorotrifluoroethylene
polynorbornene;PNB;polyethylene oxide;PEO
PNB;polynorbornene;PEO;polyethylene oxide
polynorbornene;PNB;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PNB;polynorbornene;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polynorbornene;PNB;poly(ether sulfone);PES
PNB;polynorbornene;PES;poly(ether sulfone)
polynorbornene;PNB;poly(vinyl butyral);PVB
PNB;polynorbornene;PVB;poly(vinyl butyral)
polynorbornene;PNB;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PNB;polynorbornene;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(trimethylene terephthalate);PTT;poly(lactic acid);PLA
PTT;poly(trimethylene terephthalate);PLA;poly(lactic acid)
poly(trimethylene terephthalate);PTT;polyamide 6;PA6
PTT;poly(trimethylene terephthalate);PA6;polyamide 6
poly(trimethylene terephthalate);PTT;bisphenol A;BPA
PTT;poly(trimethylene terephthalate);BPA;bisphenol A
poly(trimethylene terephthalate);PTT;poly(ether imide);PEI
PTT;poly(trimethylene terephthalate);PEI;poly(ether imide)
poly(trimethylene terephthalate);PTT;poly(ethyleneimine);PEI
PTT;poly(trimethylene terephthalate);PEI;poly(ethyleneimine)
poly(trimethylene terephthalate);PTT;poly(4-methyl-1-pentene);PMP
PTT;poly(trimethylene terephthalate);PMP;poly(4-methyl-1-pentene)
poly(trimethylene terephthalate);PTT;polymethylsilane;PMS
PTT;poly(trimethylene terephthalate);PMS;polymethylsilane
poly(trimethylene terephthalate);PTT;polychlorotrifluoroethylene;PCTFE
PTT;poly(trimethylene terephthalate);PCTFE;polychlorotrifluoroethylene
poly(trimethylene terephthalate);PTT;polyethylene oxide;PEO
PTT;poly(trimethylene terephthalate);PEO;polyethylene oxide
poly(trimethylene terephthalate);PTT;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PTT;poly(trimethylene terephthalate);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(trimethylene terephthalate);PTT;poly(ether sulfone);PES
PTT;poly(trimethylene terephthalate);PES;poly(ether sulfone)
poly(trimethylene terephthalate);PTT;poly(vinyl butyral);PVB
PTT;poly(trimethylene terephthalate);PVB;poly(vinyl butyral)
poly(trimethylene terephthalate);PTT;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PTT;poly(trimethylene terephthalate);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(lactic acid);PLA;polyamide 6;PA6
PLA;poly(lactic acid);PA6;polyamide 6
poly(lactic acid);PLA;bisphenol A;BPA
PLA;poly(lactic acid);BPA;bisphenol A
poly(lactic acid);PLA;poly(ether imide);PEI
PLA;poly(lactic acid);PEI;poly(ether imide)
poly(lactic acid);PLA;poly(ethyleneimine);PEI
PLA;poly(lactic acid);PEI;poly(ethyleneimine)
poly(lactic acid);PLA;poly(4-methyl-1-pentene);PMP
PLA;poly(lactic acid);PMP;poly(4-methyl-1-pentene)
poly(lactic acid);PLA;polymethylsilane;PMS
PLA;poly(lactic acid);PMS;polymethylsilane
poly(lactic acid);PLA;polychlorotrifluoroethylene;PCTFE
PLA;poly(lactic acid);PCTFE;polychlorotrifluoroethylene
poly(lactic acid);PLA;polyethylene oxide;PEO
PLA;poly(lactic acid);PEO;polyethylene oxide
poly(lactic acid);PLA;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PLA;poly(lactic acid);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(lactic acid);PLA;poly(ether sulfone);PES
PLA;poly(lactic acid);PES;poly(ether sulfone)
poly(lactic acid);PLA;poly(vinyl butyral);PVB
PLA;poly(lactic acid);PVB;poly(vinyl butyral)
poly(lactic acid);PLA;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PLA;poly(lactic acid);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polyamide 6;PA6;bisphenol A;BPA
PA6;polyamide 6;BPA;bisphenol A
polyamide 6;PA6;poly(ether imide);PEI
PA6;polyamide 6;PEI;poly(ether imide)
polyamide 6;PA6;poly(ethyleneimine);PEI
PA6;polyamide 6;PEI;poly(ethyleneimine)
polyamide 6;PA6;poly(4-methyl-1-pentene);PMP
PA6;polyamide 6;PMP;poly(4-methyl-1-pentene)
polyamide 6;PA6;polymethylsilane;PMS
PA6;polyamide 6;PMS;polymethylsilane
polyamide 6;PA6;polychlorotrifluoroethylene;PCTFE
PA6;polyamide 6;PCTFE;polychlorotrifluoroethylene
polyamide 6;PA6;polyethylene oxide;PEO
PA6;polyamide 6;PEO;polyethylene oxide
polyamide 6;PA6;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PA6;polyamide 6;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polyamide 6;PA6;poly(ether sulfone);PES
PA6;polyamide 6;PES;poly(ether sulfone)
polyamide 6;PA6;poly(vinyl butyral);PVB
PA6;polyamide 6;PVB;poly(vinyl butyral)
polyamide 6;PA6;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PA6;polyamide 6;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
bisphenol A;BPA;poly(ether imide);PEI
BPA;bisphenol A;PEI;poly(ether imide)
bisphenol A;BPA;poly(ethyleneimine);PEI
BPA;bisphenol A;PEI;poly(ethyleneimine)
bisphenol A;BPA;poly(4-methyl-1-pentene);PMP
BPA;bisphenol A;PMP;poly(4-methyl-1-pentene)
bisphenol A;BPA;polymethylsilane;PMS
BPA;bisphenol A;PMS;polymethylsilane
bisphenol A;BPA;polychlorotrifluoroethylene;PCTFE
BPA;bisphenol A;PCTFE;polychlorotrifluoroethylene
bisphenol A;BPA;polyethylene oxide;PEO
BPA;bisphenol A;PEO;polyethylene oxide
bisphenol A;BPA;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
BPA;bisphenol A;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
bisphenol A;BPA;poly(ether sulfone);PES
BPA;bisphenol A;PES;poly(ether sulfone)
bisphenol A;BPA;poly(vinyl butyral);PVB
BPA;bisphenol A;PVB;poly(vinyl butyral)
bisphenol A;BPA;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
BPA;bisphenol A;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(ether imide);PEI;poly(ethyleneimine);PEI
PEI;poly(ether imide);PEI;poly(ethyleneimine)
poly(ether imide);PEI;poly(4-methyl-1-pentene);PMP
PEI;poly(ether imide);PMP;poly(4-methyl-1-pentene)
poly(ether imide);PEI;polymethylsilane;PMS
PEI;poly(ether imide);PMS;polymethylsilane
poly(ether imide);PEI;polychlorotrifluoroethylene;PCTFE
PEI;poly(ether imide);PCTFE;polychlorotrifluoroethylene
poly(ether imide);PEI;polyethylene oxide;PEO
PEI;poly(ether imide);PEO;polyethylene oxide
poly(ether imide);PEI;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PEI;poly(ether imide);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(ether imide);PEI;poly(ether sulfone);PES
PEI;poly(ether imide);PES;poly(ether sulfone)
poly(ether imide);PEI;poly(vinyl butyral);PVB
PEI;poly(ether imide);PVB;poly(vinyl butyral)
poly(ether imide);PEI;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PEI;poly(ether imide);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(ethyleneimine);PEI;poly(4-methyl-1-pentene);PMP
PEI;poly(ethyleneimine);PMP;poly(4-methyl-1-pentene)
poly(ethyleneimine);PEI;polymethylsilane;PMS
PEI;poly(ethyleneimine);PMS;polymethylsilane
poly(ethyleneimine);PEI;polychlorotrifluoroethylene;PCTFE
PEI;poly(ethyleneimine);PCTFE;polychlorotrifluoroethylene
poly(ethyleneimine);PEI;polyethylene oxide;PEO
PEI;poly(ethyleneimine);PEO;polyethylene oxide
poly(ethyleneimine);PEI;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PEI;poly(ethyleneimine);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(ethyleneimine);PEI;poly(ether sulfone);PES
PEI;poly(ethyleneimine);PES;poly(ether sulfone)
poly(ethyleneimine);PEI;poly(vinyl butyral);PVB
PEI;poly(ethyleneimine);PVB;poly(vinyl butyral)
poly(ethyleneimine);PEI;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PEI;poly(ethyleneimine);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(4-methyl-1-pentene);PMP;polymethylsilane;PMS
PMP;poly(4-methyl-1-pentene);PMS;polymethylsilane
poly(4-methyl-1-pentene);PMP;polychlorotrifluoroethylene;PCTFE
PMP;poly(4-methyl-1-pentene);PCTFE;polychlorotrifluoroethylene
poly(4-methyl-1-pentene);PMP;polyethylene oxide;PEO
PMP;poly(4-methyl-1-pentene);PEO;polyethylene oxide
poly(4-methyl-1-pentene);PMP;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PMP;poly(4-methyl-1-pentene);PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
poly(4-methyl-1-pentene);PMP;poly(ether sulfone);PES
PMP;poly(4-methyl-1-pentene);PES;poly(ether sulfone)
poly(4-methyl-1-pentene);PMP;poly(vinyl butyral);PVB
PMP;poly(4-methyl-1-pentene);PVB;poly(vinyl butyral)
poly(4-methyl-1-pentene);PMP;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PMP;poly(4-methyl-1-pentene);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polymethylsilane;PMS;polychlorotrifluoroethylene;PCTFE
PMS;polymethylsilane;PCTFE;polychlorotrifluoroethylene
polymethylsilane;PMS;polyethylene oxide;PEO
PMS;polymethylsilane;PEO;polyethylene oxide
polymethylsilane;PMS;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PMS;polymethylsilane;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polymethylsilane;PMS;poly(ether sulfone);PES
PMS;polymethylsilane;PES;poly(ether sulfone)
polymethylsilane;PMS;poly(vinyl butyral);PVB
PMS;polymethylsilane;PVB;poly(vinyl butyral)
polymethylsilane;PMS;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PMS;polymethylsilane;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polychlorotrifluoroethylene;PCTFE;polyethylene oxide;PEO
PCTFE;polychlorotrifluoroethylene;PEO;polyethylene oxide
polychlorotrifluoroethylene;PCTFE;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PCTFE;polychlorotrifluoroethylene;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polychlorotrifluoroethylene;PCTFE;poly(ether sulfone);PES
PCTFE;polychlorotrifluoroethylene;PES;poly(ether sulfone)
polychlorotrifluoroethylene;PCTFE;poly(vinyl butyral);PVB
PCTFE;polychlorotrifluoroethylene;PVB;poly(vinyl butyral)
polychlorotrifluoroethylene;PCTFE;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PCTFE;polychlorotrifluoroethylene;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
polyethylene oxide;PEO;poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE
PEO;polyethylene oxide;PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether)
polyethylene oxide;PEO;poly(ether sulfone);PES
PEO;polyethylene oxide;PES;poly(ether sulfone)
polyethylene oxide;PEO;poly(vinyl butyral);PVB
PEO;polyethylene oxide;PVB;poly(vinyl butyral)
polyethylene oxide;PEO;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PEO;polyethylene oxide;PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE;poly(ether sulfone);PES
PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether);PES;poly(ether sulfone)
poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE;poly(vinyl butyral);PVB
PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether);PVB;poly(vinyl butyral)
poly(2,6‐dimethyl‐1,4‐phenylene ether);PPE;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PPE;poly(2,6‐dimethyl‐1,4‐phenylene ether);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(ether sulfone);PES;poly(vinyl butyral);PVB
PES;poly(ether sulfone);PVB;poly(vinyl butyral)
poly(ether sulfone);PES;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PES;poly(ether sulfone);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(vinyl butyral);PVB;poly(2-methacryloyloxyethyl phosphorylcholine);PMPC
PVB;poly(vinyl butyral);PMPC;poly(2-methacryloyloxyethyl phosphorylcholine)
: functional_groups
hydroxyl;OH;carboxylic acid;COOH
OH;hydroxyl;COOH;carboxylic acid
hydroxyl;OH;carboxylic;COOH
OH;hydroxyl;COOH;carboxylic
hydroxyl;OH;amine;NH2
OH;hydroxyl;NH2;amine
hydroxyl;OH;methyl;CH3
OH;hydroxyl;CH3;methyl
hydroxyl;OH;methane;CH4
OH;hydroxyl;CH4;methane
hydroxyl;OH;carbonyl;C=O
OH;hydroxyl;C=O;carbonyl
hydroxyl;OH;nitrate;NO3
OH;hydroxyl;NO3;nitrate
hydroxyl;OH;nitro;NO2
OH;hydroxyl;NO2;nitro
hydroxyl;OH;oxygen;O2
OH;hydroxyl;O2;oxygen
hydroxyl;OH;bromide;Br
OH;hydroxyl;Br;bromide
hydroxyl;OH;chloride;Cl
OH;hydroxyl;Cl;chloride
hydroxyl;OH;ethane;C2H6
OH;hydroxyl;C2H6;ethane
hydroxyl;OH;propane;C3H8
OH;hydroxyl;C3H8;propane
hydroxyl;OH;ethene;C2H4
OH;hydroxyl;C2H4;ethene
hydroxyl;OH;propene;C3H6
OH;hydroxyl;C3H6;propene
hydroxyl;OH;ether;–O–
OH;hydroxyl;–O–;ether
hydroxyl;OH;thiol;SH
OH;hydroxyl;SH;thiol
hydroxyl;OH;phenyl;C6H5
OH;hydroxyl;C6H5;phenyl
hydroxyl;OH;Ph;C6H5
OH;hydroxyl;C6H5;Ph
hydroxyl;OH;cyano;CN
OH;hydroxyl;CN;cyano
hydroxyl;OH;amide;CONH
OH;hydroxyl;CONH;amide
hydroxyl;OH;ester;COOR
OH;hydroxyl;COOR;ester
hydroxyl;OH;ester;COOCH3
OH;hydroxyl;COOCH3;ester
hydroxyl;OH;isocyanate;NCO
OH;hydroxyl;NCO;isocyanate
carboxylic acid;COOH;carboxylic;COOH
COOH;carboxylic acid;COOH;carboxylic
carboxylic acid;COOH;amine;NH2
COOH;carboxylic acid;NH2;amine
carboxylic acid;COOH;methyl;CH3
COOH;carboxylic acid;CH3;methyl
carboxylic acid;COOH;methane;CH4
COOH;carboxylic acid;CH4;methane
carboxylic acid;COOH;carbonyl;C=O
COOH;carboxylic acid;C=O;carbonyl
carboxylic acid;COOH;nitrate;NO3
COOH;carboxylic acid;NO3;nitrate
carboxylic acid;COOH;nitro;NO2
COOH;carboxylic acid;NO2;nitro
carboxylic acid;COOH;oxygen;O2
COOH;carboxylic acid;O2;oxygen
carboxylic acid;COOH;bromide;Br
COOH;carboxylic acid;Br;bromide
carboxylic acid;COOH;chloride;Cl
COOH;carboxylic acid;Cl;chloride
carboxylic acid;COOH;ethane;C2H6
COOH;carboxylic acid;C2H6;ethane
carboxylic acid;COOH;propane;C3H8
COOH;carboxylic acid;C3H8;propane
carboxylic acid;COOH;ethene;C2H4
COOH;carboxylic acid;C2H4;ethene
carboxylic acid;COOH;propene;C3H6
COOH;carboxylic acid;C3H6;propene
carboxylic acid;COOH;ether;–O–
COOH;carboxylic acid;–O–;ether
carboxylic acid;COOH;thiol;SH
COOH;carboxylic acid;SH;thiol
carboxylic acid;COOH;phenyl;C6H5
COOH;carboxylic acid;C6H5;phenyl
carboxylic acid;COOH;Ph;C6H5
COOH;carboxylic acid;C6H5;Ph
carboxylic acid;COOH;cyano;CN
COOH;carboxylic acid;CN;cyano
carboxylic acid;COOH;amide;CONH
COOH;carboxylic acid;CONH;amide
carboxylic acid;COOH;ester;COOR
COOH;carboxylic acid;COOR;ester
carboxylic acid;COOH;ester;COOCH3
COOH;carboxylic acid;COOCH3;ester
carboxylic acid;COOH;isocyanate;NCO
COOH;carboxylic acid;NCO;isocyanate
carboxylic;COOH;amine;NH2
COOH;carboxylic;NH2;amine
carboxylic;COOH;methyl;CH3
COOH;carboxylic;CH3;methyl
carboxylic;COOH;methane;CH4
COOH;carboxylic;CH4;methane
carboxylic;COOH;carbonyl;C=O
COOH;carboxylic;C=O;carbonyl
carboxylic;COOH;nitrate;NO3
COOH;carboxylic;NO3;nitrate
carboxylic;COOH;nitro;NO2
COOH;carboxylic;NO2;nitro
carboxylic;COOH;oxygen;O2
COOH;carboxylic;O2;oxygen
carboxylic;COOH;bromide;Br
COOH;carboxylic;Br;bromide
